"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nvec_vc1.1_XM_032384229.2",187.275920459303,0.00287661057947892,0.181245303110633,0.0158713662098213,0.987337013579507,0.993868824274924
"Nvec_vc1.1_XM_032384280.2",23.19611531659,0.30302384514862,0.422831277486882,0.716654280992781,0.473587442475219,0.664855054120195
"Nvec_vc1.1_XM_001634768.3",34.7128284360172,-0.517633331610016,0.399962758274247,-1.29420382498484,0.195595025931859,0.376552663378991
"Nvec_vc1.1_XM_001634704.3",133.906343270543,0.459318137427159,0.212011426974792,2.16647821290204,0.030274662967644,0.0975886592955481
"Nvec_vc1.1_XM_001634769.3",926.993892845994,-0.0992620309539729,0.115451895997731,-0.859769604441347,0.389916057525523,0.590933917976876
"Nvec_vc1.1_XM_032384215.2",485.451009026554,-0.0374872322850538,0.16031041943685,-0.233841520824046,0.815108014096276,0.901594453455603
"Nvec_vc1.1_XM_048728906.1",71.2219923952703,0.954826733713832,0.255014627630706,3.74420378385723,0.000180966734243552,0.0016972835425072
"Nvec_vc1.1_XM_001634705.3",152.566244812889,2.56202994570821,0.264721335725519,9.67821478645262,3.73175064035694e-22,1.01759311443067e-19
"Nvec_vc1.1_XM_001634771.3",12.1079206151403,-0.560653924535387,0.601059961812474,-0.9327753637836,0.350935963830042,0.553861957920404
"Nvec_vc1.1_XM_001634706.3",170.721674255154,0.0956221151570271,0.197773180146681,0.483493844241709,0.628745129545638,0.783139234694597
"Nvec_vc1.1_XM_032384208.2",276.410459991116,0.0100269090346597,0.158172812453378,0.0633921144799469,0.949454266356856,0.975353290924006
"Nvec_vc1.1_XM_001634707.3",28.0498188864971,-0.0638197279502115,0.397255855908284,-0.160651446671049,0.872367932530699,0.935315116245416
"Nvec_vc1.1_XM_001634708.3",26.7011985286902,-0.434213707335638,0.39572917626478,-1.09724966815464,0.272532266463324,0.471069095395287
"Nvec_vc1.1_XM_001634709.3",23.0763415557051,-0.53480249713293,0.427475778144685,-1.25107087810697,0.210908619300896,0.396328409801645
"Nvec_vc1.1_XM_032384269.2",131.014851464909,0.485649245824789,0.223030506029531,2.17750143005318,0.029443175227514,0.0955773813280918
"Nvec_vc1.1_XM_048728724.1",819.033866333686,0.295100356728031,0.120746637311021,2.4439633541753,0.0145269020209988,0.0557198833704628
"Nvec_vc1.1_XM_001634776.3",291.552284424969,0.283524400362006,0.155485840191147,1.82347408621553,0.0682316184055805,0.180268838701344
"Nvec_vc1.1_XM_001634712.3",1996.99649706778,0.370466987033805,0.158535646614722,2.33680560141862,0.0194492944542585,0.0696137240736402
"Nvec_vc1.1_XM_048728725.1",65.1229523787826,1.39857334161522,0.321760708901198,4.34662562247361,1.38247887100901e-05,0.000186590296751674
"Nvec_vc1.1_XM_032384286.2",277.491960562802,-0.0105153124953529,0.153198816498361,-0.06863834026724,0.945277499697009,0.973916259658443
"Nvec_vc1.1_XM_001634777.3",101.079100689409,-0.198280517486042,0.223139975951038,-0.888592537670387,0.374222103018987,0.576994841954201
"Nvec_vc1.1_XM_001634778.3",53.6770103226935,-0.390739360641376,0.293220162415693,-1.33258012485318,0.182669631090304,0.359072262422203
"Nvec_vc1.1_XM_001634714.3",157.423008241466,-0.357562278521112,0.201647325133633,-1.77320615725576,0.0761945521561374,0.195133750878492
"Nvec_vc1.1_XM_032384273.2",277.0149294231,0.05084406026453,0.158186952130059,0.32141753526376,0.747893996322957,0.861796881448777
"Nvec_vc1.1_XM_032384195.2",43.1962085628003,-0.278127728472037,0.318144250323962,-0.874218937443701,0.381999034863185,0.583869697979729
"Nvec_vc1.1_XM_032384188.2",49.1402775180147,0.40322864138044,0.297471030147072,1.35552238878885,0.175251180357806,0.349285221150785
"Nvec_vc1.1_XM_001634782.3",633.826240075801,-0.491020131138954,0.134744282226465,-3.64408881048989,0.00026834075842311,0.00234082800223951
"Nvec_vc1.1_XM_001634717.3",160.489455745366,-0.151560002390523,0.180967519792427,-0.837498367465966,0.402312494212107,0.601487610648114
"Nvec_vc1.1_XM_032384190.2",847.57791851797,0.777858847139117,0.163300627059948,4.76335493098605,1.90400507014111e-06,3.28680828344992e-05
"Nvec_vc1.1_XM_001634718.3",76.7209315989185,-1.28462917428985,0.25265484098003,-5.08452230444848,3.68552458897358e-07,7.73908199042753e-06
"Nvec_vc1.1_XM_032384221.2",1443.93177573187,1.11293655327722,0.136674321639924,8.14298209000304,3.85659329024989e-16,5.67883361989296e-14
"Nvec_vc1.1_XM_001634719.3",654.654449261659,0.750193994239756,0.132244878745188,5.6727640522492,1.40511699211882e-08,4.17986822403024e-07
"Nvec_vc1.1_XM_001634787.3",360.19194133364,-0.793764264716062,0.172065024420254,-4.61316451376753,3.96584154713267e-06,6.27250448781188e-05
