"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Nvec_vc1.1_XM_032384378.2"	138.276614494969	-1.09993035838763	0.261253290335909	-4.21020671920874	2.55137131476948e-05	0.000316503307581977
"Nvec_vc1.1_XM_032377728.2"	9.86944599143247	-1.67282545107932	0.65872441369082	-2.5394921097679	0.0111013549344407	0.0453195041335292
"Nvec_vc1.1_XM_032374003.2"	106.402863296253	-1.44093308520203	0.229818858936576	-6.2698644135192	3.61362629104608e-10	1.59313314777406e-08
"Nvec_NVE11348"	18.7344684060838	-2.8672051022515	0.578715940066658	-4.95442565815839	7.25442450495888e-07	1.41298149253333e-05
"Nvec_vc1.1_XM_032362439.2"	152.705311327863	-1.45113533323379	0.251949923237648	-5.75961808039538	8.43044670181253e-09	2.65252836932029e-07
"Nvec_vc1.1_XM_032383905.2"	190.98512497144	-1.56632660698683	0.497859854303869	-3.14611952228392	0.00165452376760942	0.0102236099362353
"Nvec_vc1.1_XM_001634505.3"	353.738855433898	-1.45183857652566	0.375395850428806	-3.86748701368771	0.000109962682419019	0.00110601126954922
"Nvec_vc1.1_XM_032383946.2"	130.682196518128	-1.2171351880721	0.198157559202872	-6.14225968955346	8.1355705086207e-10	3.26420369862234e-08
"Nvec_vc1.1_XM_001636780.3"	554.391576327124	-1.22160672708169	0.177843332172517	-6.86900493911499	6.46512682760597e-12	4.23106633495546e-10
"Nvec_vc1.1_XM_001641071.3"	31.2340173182525	-1.38481780110304	0.437248123255709	-3.16712120063962	0.00153956138529182	0.009679778564655
"Nvec_vc1.1_XM_001640934.3"	25.5814319140048	-1.03811123822132	0.405646370763254	-2.55915327497701	0.0104927466920429	0.0432304686738477
"Nvec_vc1.1_XM_032366489.2"	162.459802593859	-1.60297733262439	0.213285372308821	-7.51564589391249	5.66306437255973e-14	5.6343664112123e-12
"Nvec_vc1.1_XM_001640869.3"	76.8573884233025	-1.5502435755385	0.31222181718212	-4.96519938782574	6.86305230173454e-07	1.35285736469935e-05
"Nvec_vc1.1_XM_001634174.3"	26.4198434930722	-1.34923229793783	0.409807670268617	-3.29235491627926	0.000993521444931116	0.00678867901466853
"Nvec_vc1.1_XM_032367062.2"	20.7915227290109	-1.45579840389612	0.483026203120687	-3.01391186335368	0.00257902717046251	0.0145893872781638
"Nvec_vc1.1_XM_001641595.3"	232.969999532528	-1.07235089357112	0.176383534732608	-6.07965417631965	1.2044202510816e-09	4.67944279608881e-08
"Nvec_vc1.1_XM_032385584.2"	23.8753930937397	-1.20120772434263	0.433807570220186	-2.76898746541684	0.00562307984959983	0.0269005363175301
"Nvec_vc1.1_XM_001635886.3"	48.9558696735383	-1.19534543948249	0.306060569791524	-3.90558457202346	9.39978760077023e-05	0.000963870977864497
"Nvec_vc1.1_XM_001635816.3"	32.1402463184868	-1.46912717463482	0.387140361969123	-3.79481789799015	0.000147751860112448	0.00143040508885982
"Nvec_vc1.1_XM_001629582.3"	18.820034240719	-2.20462206148036	0.573245225035383	-3.84586205902419	0.000120129334443584	0.00119198413051333
"Nvec_vc1.1_XM_001625112.3"	67.1991959129	-1.59845845024196	0.314761526622069	-5.07831585199169	3.80795265983083e-07	7.96478734602401e-06
"Nvec_vc1.1_XM_001630155.3"	517.485112082236	-1.25706398370496	0.164516308312647	-7.64096882915726	2.15593257290082e-14	2.35156349155293e-12
"Nvec_vc1.1_XM_032378651.2"	58.8283551369267	-1.17217743928005	0.340565644623148	-3.44185462563941	0.000577740644305199	0.00438065447342639
"Nvec_vc1.1_XM_048723410.1"	87.8430823827381	-1.21794309398831	0.260978077908868	-4.66684061645058	3.0586640480801e-06	4.99876005637952e-05
"Nvec_vc1.1_XM_032382655.2"	18.6802153734926	-1.39095400755859	0.480841390680147	-2.89275015528737	0.00381884940932152	0.0198421162852009
"Nvec_v1g240714"	31.7443263400901	-1.74248335179286	0.471843588121288	-3.69292578231445	0.000221688737178978	0.00199309582840713
"Nvec_vc1.1_XM_032386985.2"	24.5662620194552	-1.35368375590504	0.412281899386516	-3.2833936147072	0.00102565348416533	0.00695508032979307
"Nvec_vc1.1_XM_048725300.1"	101.91634469168	-1.15562262200267	0.249304416923354	-4.63538767689764	3.56269140902633e-06	5.70844733383163e-05
"Nvec_vc1.1_XM_001625476.3"	58.8551140086389	-1.13653050247965	0.312649407960121	-3.6351596182284	0.000277808575192713	0.00241160769015272
"Nvec_vc1.1_XM_032372659.2"	163.994522361719	-1.42211668456232	0.225548200885723	-6.30515640992787	2.87903006040007e-10	1.31249899812356e-08
"Nvec_vc1.1_XM_001634020.3"	62.6001360576617	-1.35909398962831	0.275970433123062	-4.92478115951738	8.44548168041888e-07	1.61483103589625e-05
"Nvec_vc1.1_XM_032376510.2"	120.105521278186	-1.12697343345648	0.231205156599569	-4.87434385128491	1.09170695773115e-06	2.01193804162593e-05
"Nvec_vc1.1_XM_048725206.1"	55.1536521106101	-1.02461891882351	0.293919272224845	-3.48605557936905	0.000490199146692274	0.00381309161914619
"Nvec_vc1.1_XM_032383770.2"	13.5105388538645	-2.07851835890109	0.599574550131095	-3.46665541165253	0.000526976994329146	0.00405631795164489
"Nvec_vc1.1_XM_048725305.1"	13.6785822418235	-1.68508952053958	0.583755442719395	-2.88663607604184	0.00389384328168451	0.0201535473893864
"Nvec_vc1.1_XM_001633023.3"	79.9332497174573	-1.23910119594352	0.27891139069827	-4.44263388756322	8.88643015781954e-06	0.000128286945170483
"Nvec_vc1.1_XM_032374889.2"	164.631197046893	-1.27602572669523	0.198192300411704	-6.43832138808899	1.20802003056202e-10	6.07102216724431e-09
"Nvec_v1g233379"	387.040448486547	-1.14384594243338	0.169245552660604	-6.75849926010871	1.39428361899164e-11	8.44889970767569e-10
"Nvec_vc1.1_XM_032374900.2"	18.0126197417409	-4.10403171363448	1.24671872765358	-3.291866579528	0.000995248154110923	0.00679732331599413
"Nvec_vc1.1_XM_001633853.3"	127.456502646773	-1.03041653834825	0.222177637862906	-4.63780490358829	3.52128927178099e-06	5.64825539509532e-05
"Nvec_vc1.1_XM_048725340.1"	251.804140944457	-1.18305692013482	0.187086983742944	-6.32356616407014	2.55594687150179e-10	1.19102271148304e-08
"Nvec_vc1.1_XM_032383142.2"	21.0663980416863	-1.81910705242544	0.480011663449051	-3.7897142735127	0.000150820665574154	0.00145247501672951
"Nvec_vc1.1_XM_001633867.3"	41.0213589563598	-1.26216754643269	0.360276065307033	-3.50333443704357	0.000459472186162471	0.00361803633221518
"Nvec_vc1.1_XM_032380557.2"	141.005428856885	-1.09379967181733	0.224591745210279	-4.87016862883023	1.11503049250145e-06	2.04274368524957e-05
"Nvec_vc1.1_XM_001632417.3"	33.4104935877279	-1.23588354530586	0.35194009524279	-3.51163042236852	0.000445366873062992	0.00353341983073952
"Nvec_vc1.1_XM_032382784.2"	1031.25705982967	-1.10930892319369	0.160528857912376	-6.91033959638088	4.83494858942311e-12	3.2593329512861e-10
"Nvec_vc1.1_XM_032382745.2"	99.8415710749972	-1.10293983367507	0.239622564284444	-4.60282126171482	4.16805917874112e-06	6.55012501675165e-05
"Nvec_vc1.1_XM_001626859.3"	112.961089091494	-1.15685103177697	0.228419419116175	-5.06459142682871	4.09277180271181e-07	8.48817814013119e-06
"Nvec_vc1.1_XM_048725016.1"	24.6762161362571	-1.17371595775774	0.459911665453524	-2.5520465035396	0.0107092223749885	0.0439624475806261
"Nvec_vc1.1_XM_032363425.2"	38.5790931630395	-1.87526368877729	0.373833624903826	-5.01630555373325	5.26745340853453e-07	1.07131562763358e-05
"Nvec_vc1.1_XM_048725824.1"	843.97956602495	-1.04619688120782	0.140346137950306	-7.45440449225801	9.02746429179069e-14	8.6881968429162e-12
"Nvec_vc1.1_XM_001638646.3"	238.731995441096	-1.19126655329674	0.16200616342239	-7.35321748340414	1.93491724454195e-13	1.71636484493254e-11
"Nvec_vc1.1_XM_032367581.2"	90.180165187771	-1.2327153533968	0.249318853584873	-4.94433267148471	7.64051344663435e-07	1.47452897118861e-05
"Nvec_vc1.1_XM_048725184.1"	39.1899810010642	-1.10366649575569	0.325801344953655	-3.38754432064325	0.000705213221716336	0.00514837118977345
"Nvec_vc1.1_XM_048724976.1"	45.871474316499	-1.11054743138952	0.346751903744054	-3.20271473465146	0.00136138762015484	0.00877689698195272
"Nvec_vc1.1_XM_001629838.3"	409.056713546745	-1.14235849415631	0.158635758612826	-7.20114118119112	5.97106810754903e-13	4.75264745317078e-11
"Nvec_vc1.1_XM_001629834.3"	1110.59576715111	-1.25419806953589	0.181829053240821	-6.89767695085987	5.28597809067267e-12	3.53800124477977e-10
"Nvec_vc1.1_XM_032378311.2"	25.917123507416	-1.14630676499474	0.400274919084195	-2.863798630245	0.00418594029055797	0.0213723893129217
"Nvec_vc1.1_XM_032378274.2"	81.5727451843894	-1.02245205876157	0.241580120772598	-4.23235179902909	2.31260297180179e-05	0.000291550331847443
"Nvec_vc1.1_XM_032377872.2"	48.2941394084263	-1.28279815020656	0.304098573307735	-4.21836293493039	2.4608249019502e-05	0.000307592309597965
"Nvec_vc1.1_XM_001629525.3"	105.217040590576	-1.06076787756234	0.234731713034927	-4.51906503747326	6.21133139907008e-06	9.44853872430857e-05
"Nvec_vc1.1_XM_032372395.2"	353.789942149115	-1.00081522726036	0.175772472065461	-5.69381095628919	1.24234635732104e-08	3.73337757378619e-07
"Nvec_vc1.1_XM_048726965.1"	19.6001941084486	-1.55741307047438	0.573439950760263	-2.71591309327084	0.00660932650406397	0.0304512931077415
"Nvec_vc1.1_XM_032378132.2"	75.9995005024201	-1.24262054977224	0.292706490695078	-4.24527842488711	2.18322156668062e-05	0.000277416911504565
"Nvec_vc1.1_XM_001631879.3"	116.179614243661	-1.11539974423088	0.212591008486124	-5.24669294422998	1.5485366437458e-07	3.53522512855147e-06
"Nvec_vc1.1_XM_032370497.2"	31.3889424817613	-1.16818567065926	0.396709250102031	-2.94468977055316	0.00323278627823616	0.0174433044877345
"Nvec_vc1.1_XM_048726369.1"	49.3690901035569	-1.06295872723568	0.296943673415292	-3.57966450340592	0.000344035618446379	0.00286210422690561
"Nvec_vc1.1_XM_001628116.3"	27.4082872097	-1.39232054967396	0.399869013817819	-3.48194158977345	0.000497792262140058	0.00386602904009091
"Nvec_vc1.1_XM_032382594.2"	68.5767378617862	-1.28290691467708	0.296590797480507	-4.32551153162934	1.52178307041632e-05	0.00020224057501697
"Nvec_vc1.1_XM_032382358.2"	1860.63780710033	-1.38429212672764	0.151244878082093	-9.1526545842846	5.55513749220932e-20	1.20293234665856e-17
"Nvec_vc1.1_XM_032382457.2"	102.388721016688	-1.28595996467346	0.234558563302168	-5.48246862774663	4.19431397339868e-08	1.11249591601556e-06
"Nvec_vc1.1_XM_048725971.1"	19.0055582087598	-2.14260042178562	0.540394806992219	-3.96487973989075	7.34329592635021e-05	0.000788694620827913
"Nvec_vc1.1_XM_032364604.2"	167.608372609534	-1.28699866524731	0.201289624345089	-6.393765547701	1.61849534632033e-10	7.81388327034977e-09
"Nvec_vc1.1_XM_048727132.1"	60.0396007569065	-1.12562356913422	0.320847381734518	-3.50828348060391	0.000451008188839503	0.00356473192735464
"Nvec_vc1.1_XM_048727133.1"	76.3101826627323	-1.37603939215103	0.258289551949578	-5.3275069849502	9.95699510486281e-08	2.4035533265427e-06
"Nvec_vc1.1_XM_032367730.2"	42.7956674121368	-1.25489501500567	0.387184082574617	-3.24108110710833	0.00119077298723902	0.00785931521160674
"Nvec_vc1.1_XM_001641931.3"	231.806092391105	-1.02171498668347	0.166031699212411	-6.15373444667549	7.5679363834786e-10	3.06147975952534e-08
"Nvec_vc1.1_XM_001633949.3"	68.2717416397812	-1.42060456272792	0.277214806617991	-5.12456235674867	2.98229640142327e-07	6.44792138894188e-06
"Nvec_vc1.1_XM_032386416.2"	17.7027826377614	-1.24611066803154	0.481541023853096	-2.58775598818282	0.00966033862398369	0.04063081583495
"Nvec_vc1.1_XM_001636568.3"	24.0186793130063	-1.39622016185834	0.422599842705534	-3.30388235101929	0.000953558398894777	0.00656544986740307
"Nvec_vc1.1_XM_048726311.1"	132.880116154675	-1.54769121871389	0.290762193436379	-5.32287640433052	1.0213914604538e-07	2.44950965068113e-06
"Nvec_vc1.1_XM_048726879.1"	2030.41550025192	-1.0376482692625	0.31931837635968	-3.24957267130061	0.00115578543042434	0.00767656313170878
"Nvec_vc1.1_XM_001636595.3"	1348.34061282959	-1.27260246143486	0.178696526991901	-7.12158474961599	1.06693096329388e-12	8.05669663307817e-11
"Nvec_vc1.1_XM_001631279.3"	20.0144495281483	-1.8604563282278	0.485066218397679	-3.8354687621279	0.000125325035098065	0.00123604229190824
"Nvec_vc1.1_XM_001631285.3"	65.6905990223983	-1.45170249330792	0.269174076263134	-5.39317349375351	6.92240546718151e-08	1.74541815931931e-06
"Nvec_vc1.1_XM_001631329.3"	464.106715321126	-1.0795011795482	0.140643163372069	-7.6754614562558	1.64824211555885e-14	1.82483948508302e-12
"Nvec_vc1.1_XM_001623462.3"	27.3783718460971	-1.4496805569278	0.448386831659504	-3.23310243425851	0.00122453646202008	0.00802818317152526
"Nvec_vc1.1_XM_001640220.3"	261.063568404903	-1.10398600834367	0.162727860288331	-6.78424706370234	1.16693483601917e-11	7.21979641192535e-10
"Nvec_vc1.1_XM_001636158.3"	21.1016427093827	-1.53397414158048	0.477212600803733	-3.2144460121064	0.0013069648964958	0.00848921839475107
"Nvec_vc1.1_XM_032380628.2"	76.2991995869148	-1.1847194998957	0.262177780051807	-4.51876394582942	6.22016961104793e-06	9.45221852659244e-05
"Nvec_vc1.1_XM_001624023.3"	169.853663620189	-1.19091683819343	0.18684196183367	-6.37392599877328	1.84249519741959e-10	8.83737517329102e-09
"Nvec_vc1.1_XM_048728052.1"	66.8901875665813	-2.12904469998627	0.283625186053828	-7.5065431586256	6.07091284907454e-14	5.95961278017484e-12
"Nvec_vc1.1_XM_032362308.2"	202.124390955877	-1.52968741119088	0.191938160296726	-7.96968882491145	1.59074401163592e-15	2.05471101502973e-13
"Nvec_vc1.1_XM_048728008.1"	154.011432803083	-1.01703504634885	0.268265764810613	-3.79114736115076	0.000149952945851161	0.00144885638297792
"Nvec_vc1.1_XM_001637772.3"	94.5217612166558	-1.0614547490805	0.239129257179406	-4.43883262801318	9.04481171092895e-06	0.000130063332464286
"Nvec_vc1.1_XM_048728096.1"	10.691021902647	-2.1968615974357	0.684912544356097	-3.20750673285014	0.00133890926449399	0.00865851511623803
"Nvec_vc1.1_XM_032368623.2"	64.6419397255536	-1.02452001058305	0.306018400983317	-3.34790328715857	0.000814254211976206	0.00578383659978275
"Nvec_vc1.1_XM_032362262.2"	6.24620740146925	-2.74936209537421	0.951321507292928	-2.89004513647312	0.00385186516408596	0.0199835218676666
"Nvec_vc1.1_XM_032370889.2"	22.8853770302117	-1.33875296960201	0.432048296195044	-3.09861879190851	0.00194425008489541	0.0116404820697241
"Nvec_vc1.1_XM_048728241.1"	37.8977431712927	-1.02296504947983	0.351452838091662	-2.9106751706271	0.00360648742070364	0.0190001886475353
"Nvec_vc1.1_XM_001624096.3"	56.3599843082453	-1.57230589991237	0.293937583525112	-5.34911487349164	8.83854302781454e-08	2.16912576807615e-06
"Nvec_vc1.1_XM_032370330.2"	31.7904761266801	-1.29722649187109	0.421240170507403	-3.07954127525045	0.00207319641081974	0.0122552457444081
"Nvec_vc1.1_XM_048727750.1"	87.1504071836466	-1.11176742003495	0.264166654315263	-4.20858349028468	2.56976577789869e-05	0.000318516844104025
"Nvec_vc1.1_XM_032370311.2"	38.9774678109897	-1.60169943087218	0.415682176445435	-3.85318284408672	0.000116592257007029	0.00116394643012102
"Nvec_vc1.1_XM_048727749.1"	23.7832121033232	-1.96918872367164	0.456757624389063	-4.31123339496639	1.62346434019038e-05	0.000213823903482141
"Nvec_vc1.1_XM_048727751.1"	204.087241795258	-1.26656437348355	0.188553219633327	-6.71727789080767	1.85150671876164e-11	1.08619268660419e-09
"Nvec_vc1.1_XM_032377553.2"	62.9951238759491	-5.43307158542535	0.556242184631192	-9.76745693789419	1.55301259036368e-22	4.3977135371356e-20
"Nvec_vc1.1_XM_001637620.3"	470.868419136181	-1.00437547446706	0.156485068129678	-6.41834704404352	1.37761924040811e-10	6.80719574329175e-09
"Nvec_vc1.1_XM_001637566.3"	160.434364341535	-1.265667223787	0.204943331927264	-6.17569360215239	6.58736290883898e-10	2.70191974464217e-08
"Nvec_vc1.1_XM_001631842.3"	74.046499926594	-1.36456790258074	0.276304450706027	-4.93863887857734	7.86697421390922e-07	1.51624601177766e-05
"Nvec_vc1.1_XM_001634718.3"	76.7209315989185	-1.28462917428985	0.25265484098003	-5.08452230444848	3.68552458897358e-07	7.73908199042753e-06
"Nvec_vc1.1_XM_001634728.3"	364.706471052446	-1.13170238473402	0.169251898690652	-6.68649742477911	2.28575167534371e-11	1.30963787624265e-09
"Nvec_v1g237606"	245.149854879593	-1.56566193687746	0.171550597611579	-9.12653152291776	7.07290220664731e-20	1.48783549989831e-17
"Nvec_vc1.1_XM_001641306.3"	60.1877865750793	-1.02195195454547	0.28028973606343	-3.64605557412991	0.000266296408950603	0.00233266782974279
"Nvec_vc1.1_XM_001641184.3"	5982.08827844997	-1.29088614235381	0.284388173474976	-4.53916956735683	5.64762069276325e-06	8.65361235181466e-05
"Nvec_vc1.1_XM_048729228.1"	33.3827876334266	-1.18287305980256	0.370068770216602	-3.19636012276913	0.00139173288293824	0.00894121583824852
"Nvec_vc1.1_XM_001628891.3"	35.4729570686312	-1.02274227628986	0.407719746156304	-2.50844430747238	0.0121264082209273	0.048601350313869
"Nvec_vc1.1_XM_032377343.2"	78.8900492692285	-1.2032392539083	0.28709447746174	-4.19109160352501	2.77615538281982e-05	0.000341511178045295
"Nvec_vc1.1_XM_032364784.2"	74.442356635326	-1.37105557776421	0.33376116447202	-4.1078942780329	3.99282786347555e-05	0.000473384784941043
"Nvec_vc1.1_XM_032364767.2"	25.8758413716797	-1.34506755401814	0.434205959111574	-3.09776392007671	0.00194986690464783	0.0116667168512553
"Nvec_vc1.1_XM_032372014.2"	36.3348373942049	-1.37009900732803	0.368665435903546	-3.71637499449904	0.000202101560912643	0.00185186402267496
"Nvec_vc1.1_XM_001622934.3"	20.7327887925459	-1.5877885804283	0.470271374289613	-3.37632411249101	0.000734613249073537	0.00531295682348125
"Nvec_vc1.1_XM_048728746.1"	18.9307599067243	-1.5596409293568	0.523278456609079	-2.98051813457696	0.00287761199467079	0.0159089378869396
"Nvec_vc1.1_XM_032366180.2"	27.5073627467231	-1.56164423401506	0.414856076276823	-3.76430363038245	0.000167013852443192	0.00158051348150771
"Nvec_vc1.1_XM_032365997.2"	74.7887068523709	-1.19958822066372	0.331678665336546	-3.61671806489732	0.000298361972826247	0.00256173763840611
"Nvec_vc1.1_XM_001640809.3"	169.014341301623	-1.22373496697376	0.210522113617284	-5.8128571196014	6.1415479050702e-09	2.00519496457115e-07
"Nvec_vc1.1_XM_001640752.3"	267.522265976392	-1.06981050557769	0.212223633979908	-5.04095837732649	4.63206215552901e-07	9.52613341343081e-06
"Nvec_vc1.1_XM_032384818.2"	46.567588127028	-1.01859945680276	0.370695385692398	-2.74780721885757	0.00599952730711867	0.0282426597178141
"Nvec_vc1.1_XM_001632313.3"	220.80391993552	-1.07932588804092	0.184798958340393	-5.84054097346613	5.20315860601738e-09	1.71785897922883e-07
"Nvec_vc1.1_XM_048730352.1"	211.972776466654	-1.37867571612896	0.220478430912625	-6.25310925164979	4.02360455591398e-10	1.74257579664216e-08
"Nvec_vc1.1_XM_048729736.1"	43.725056367035	-1.22971663307645	0.331861842530196	-3.70550776100316	0.000210967669410901	0.00191759193337995
"Nvec_vc1.1_XM_001627624.3"	497.663609344848	-1.40479416524045	0.142936722767816	-9.82808433017159	8.52244475395681e-23	2.61443747920863e-20
"Nvec_vc1.1_XM_032365834.2"	125.641633302964	-1.15102212684377	0.23958112280354	-4.80431059582112	1.55285617327868e-06	2.73842001814713e-05
"Nvec_vc1.1_XM_032365904.2"	38.7095050001294	-1.4537464518375	0.370034178195018	-3.92868155835955	8.54128531612258e-05	0.00089389073404339
"Nvec_vc1.1_XM_032365880.2"	81.7165918399755	-1.06573171129369	0.25524311072364	-4.17535935944454	2.97516017613894e-05	0.000363864066392407
"Nvec_vc1.1_XM_048730392.1"	21.3544234758948	-1.36669143052781	0.471893955149206	-2.89618338106425	0.00377731596903696	0.0196647773289907
"Nvec_vc1.1_XM_032365728.2"	27.155874184281	-1.32504376012803	0.461105294184005	-2.87362512823214	0.00405790298095342	0.0208269854982709
"Nvec_vc1.1_XM_001640533.3"	9.76561794867943	-3.274047884727	0.833993804919529	-3.92574604920825	8.64613377664455e-05	0.000902938438731142
"Nvec_vc1.1_XM_032365836.2"	73.0963020500204	-1.36638572019631	0.303409998711078	-4.50343009789026	6.68653679164531e-06	0.000100495728063993
