"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Nvec_vc1.1_XM_032366571.2"	74.2256498558304	1.91806180738235	0.270078048439823	7.10187969167632	1.2307134863727e-12	9.19911476489237e-11
"Nvec_vc1.1_XM_048724414.1"	263.302307739149	1.04773026882707	0.166362115122639	6.29788980534845	3.01724875033199e-10	1.36621315100824e-08
"Nvec_vc1.1_XM_048720420.1"	288.602716329137	1.22067371448824	0.159313877753467	7.66206768488301	1.82963163814035e-14	2.01054670683707e-12
"Nvec_vc1.1_XM_001634267.3"	3749.17506433634	1.80127814602833	0.141141483462381	12.7622163366906	2.66508783072333e-37	2.61622788716007e-34
"Nvec_vc1.1_XM_032367072.2"	17.6752114850303	1.31772670331334	0.486219575551583	2.7101473687448	0.00672533193888488	0.0308602408227111
"Nvec_NVE12939"	301.530706350239	2.15353552720766	0.174145920895756	12.366270287185	3.97871261342285e-35	3.25480795736952e-32
"Nvec_vc1.1_XM_032367057.2"	633.342412147302	1.88716878293496	0.171748476591492	10.9879797503161	4.36589040115448e-28	2.14292453856666e-25
"Nvec_vc1.1_XM_032366964.2"	32.0847601308199	1.09380774701211	0.377319581102328	2.89888943430018	0.00374486926820209	0.0195729897826718
"Nvec_vc1.1_XM_048721466.1"	5339.75526179153	1.28931463231381	0.139263938565283	9.2580652651111	2.0816989636403e-20	4.71584880609284e-18
"Nvec_vc1.1_XM_032386640.2"	708.807052191063	1.48366573610205	0.151761144065136	9.7763215033834	1.42288147729741e-22	4.10822152023616e-20
"Nvec_vc1.1_XM_032385537.2"	24458.3269355157	1.88832243857792	0.139731289048315	13.513955617521	1.29378717077743e-41	1.90510160896977e-38
"Nvec_v1g241372"	7019.07876592299	1.91375507493023	0.152840385642451	12.5212656778241	5.71170066578059e-36	5.2565495189762e-33
"Nvec_vc1.1_XM_001635873.3"	160.721414010614	1.18295028135416	0.215109257975109	5.49929971629137	3.8130253523131e-08	1.02644969493255e-06
"Nvec_vc1.1_XM_048723619.1"	54.6331095398692	1.08144331166123	0.311152311688805	3.4756075112912	0.000509697644976827	0.00394185809993896
"Nvec_vc1.1_XM_032377937.2"	114.271599006866	1.40748938054325	0.218420495628158	6.44394371734867	1.16408268475645e-10	5.8702457304927e-09
"Nvec_vc1.1_XM_048723373.1"	45.1655109430355	1.3530158623827	0.382764217982478	3.53485461497511	0.000407999572765756	0.0032939289394379
"Nvec_vc1.1_XM_032377235.2"	715.170788556374	1.16774825985144	0.409338433441743	2.85276965085574	0.0043340024895171	0.0219306483361304
"Nvec_vc1.1_XM_048723457.1"	9226.41373928314	1.02953809775628	0.163082414010736	6.31299275278388	2.73690319464361e-10	1.26335108279395e-08
"Nvec_vc1.1_XM_048724932.1"	14.9002652030342	1.393879233245	0.541647979867979	2.57340428664525	0.0100703496620469	0.0418413935591537
"Nvec_vc1.1_XM_001625454.3"	10.466516298209	1.76403601423997	0.667353664664282	2.64333007765438	0.00820949605032857	0.0360312457052424
"Nvec_vc1.1_XM_032379116.2"	201.415211717866	1.24740843224085	0.188708673909026	6.61023368137389	3.83713832548631e-11	2.11617460085341e-09
"Nvec_vc1.1_XM_001619645.3"	39.7001883266613	1.00665373837658	0.32965720906773	3.05363787196826	0.0022608480794212	0.0131689034689388
"Nvec_vc1.1_XM_032379134.2"	897.777158234317	1.00750193163095	0.127674379767615	7.89118328567367	2.9933465086376e-15	3.70395187728476e-13
"Nvec_vc1.1_XM_048724733.1"	34.7203175596285	2.5406934338862	0.437834307790045	5.80286512199162	6.51912311343765e-09	2.11440722126364e-07
"Nvec_vc1.1_XM_048725063.1"	34.3292611035804	1.12474717737003	0.385195301983133	2.91994001894467	0.00350098762159882	0.0185706205792661
"Nvec_vc1.1_XM_048725489.1"	120.505588173658	1.47483796341294	0.217299245919293	6.78712876877957	1.14387108493739e-11	7.10696275346123e-10
"Nvec_vc1.1_XM_001633054.3"	269.84274732092	2.03280095140493	0.198237488002746	10.254372025622	1.13108803733005e-24	4.27058239735513e-22
"Nvec_vc1.1_XM_048724845.1"	1592.67597119731	1.12029655912072	0.11875858345368	9.43339442540314	3.97027965284325e-21	9.90887591324014e-19
"Nvec_vc1.1_XM_048724846.1"	110.901284824494	1.04056157989063	0.221284471604125	4.70237053846319	2.57158271781099e-06	4.2642517477215e-05
"Nvec_vc1.1_XM_032382196.2"	32.6778344743198	1.75952540622601	0.446802908826981	3.93803480564932	8.21516800909584e-05	0.000867778686757075
"Nvec_vc1.1_XM_048725558.1"	25.5947397597467	1.81284181615613	0.444808387216381	4.07555673017077	4.59043891157296e-05	0.000532657312631299
"Nvec_vc1.1_XM_001633854.3"	173.180334469419	1.31837572231812	0.185514627744144	7.10658635574756	1.18948244559891e-12	8.93629031196117e-11
"Nvec_vc1.1_XM_001633857.3"	2881.34468033153	1.23514750794621	0.124274698827968	9.93884933614692	2.82066394967924e-23	9.65913410675042e-21
"Nvec_vc1.1_XM_032382759.2"	80.023597420361	1.04841536068668	0.262697849572043	3.99095524533084	6.58076991242985e-05	0.000719390029402595
"Nvec_vc1.1_XM_048725640.1"	37.3025748053069	1.22763183180832	0.341303686562275	3.59689004292171	0.000322044536907952	0.00271364154425429
"Nvec_vc1.1_XM_001633510.3"	290.51185486752	1.53539264192378	0.392882064882223	3.90802426266022	9.30539633785527e-05	0.000957525933437588
"Nvec_vc1.1_XM_048725798.1"	54.5846640504113	1.00640002639787	0.358627398585643	2.80625526763129	0.00501209693364067	0.0245437736441167
"Nvec_vc1.1_XM_048725163.1"	38.9080259559783	1.19606442863493	0.349426738293534	3.42293332924679	0.00061949269712211	0.0046187493494294
"Nvec_vc1.1_XM_001639781.3"	29.0268685266425	1.33676011723052	0.406735971461297	3.28655494233245	0.00101420986756756	0.00688848722321604
"Nvec_vc1.1_XM_048724505.1"	100.304207353971	1.55888953328435	0.244405450752656	6.37829282646394	1.79072874615386e-10	8.61715058402472e-09
"Nvec_vc1.1_XM_048725133.1"	22.2237092819641	1.25273828626249	0.453100183509121	2.76481522598471	0.00569550474874896	0.0271606222745741
"Nvec_vc1.1_XM_048725132.1"	20.5335599360431	1.44378329465975	0.466615310485466	3.0941618549928	0.00197369779808352	0.0117662753347287
"Nvec_vc1.1_XM_048725127.1"	61.2763073093387	1.59953052643579	0.280920187556003	5.69389669126898	1.24172234842451e-08	3.73337757378619e-07
"Nvec_vc1.1_XM_048724774.1"	102.58003398588	1.16197414450338	0.245471470228363	4.73364233905629	2.20526184613175e-06	3.74538416197117e-05
"Nvec_vc1.1_XM_048725318.1"	10686.2933730083	1.32809617513429	0.139634678056246	9.51122023283726	1.88438985501543e-21	4.78407596812108e-19
"Nvec_vc1.1_XM_048725587.1"	69.5793994412002	1.49430277962621	0.284441819623684	5.25345668792011	1.49270790981348e-07	3.4397690097032e-06
"Nvec_NVE124"	1984.13046248469	1.06206096375275	0.131452003549291	8.07945816782092	6.50551725491897e-16	9.16002880875296e-14
"Nvec_vc1.1_XM_032367751.2"	79.0202315684061	1.27059874316612	0.261906303755483	4.85134845915109	1.22624884968456e-06	2.2182450014257e-05
"Nvec_vc1.1_XM_001641991.3"	410.280110269731	1.94310448922475	0.170688717650515	11.3839070090341	5.02948899884455e-30	2.96236902031944e-27
"Nvec_vc1.1_XM_032367445.2"	539.705503441849	1.64368364362197	0.183335024783734	8.96546443081948	3.08975992743305e-19	5.98640985940153e-17
"Nvec_vc1.1_XM_001623507.3"	161.306820455086	1.16954633055968	0.191325233841555	6.11287025279813	9.78549292946281e-10	3.88386478130296e-08
"Nvec_vc1.1_XM_001627773.3"	9.02786080054566	3.27762036849968	0.89937351297041	3.64433722055534	0.000268081739640963	0.00233995472211807
"Nvec_vc1.1_XM_032375704.2"	95.1046776879524	1.23202536440758	0.234405608175024	5.2559551539725	1.47258173843627e-07	3.40404491341822e-06
"Nvec_vc1.1_XM_032375700.2"	351.730805100921	1.00371360509723	0.148126058424212	6.77607718570853	1.23482726270794e-11	7.60787926501022e-10
"Nvec_vc1.1_XM_048724742.1"	98.3294728462198	1.5578971755509	0.273267486976478	5.70099719065738	1.19108599446694e-08	3.60879449969663e-07
"Nvec_vc1.1_XM_001631504.3"	122.501086493318	1.44181052978625	0.219403715764388	6.57149549524757	4.98123937654996e-11	2.69664521395949e-09
"Nvec_vc1.1_XM_001629537.3"	65.1606352739188	1.34686524051244	0.285824253686786	4.71221466736819	2.45039047845752e-06	4.08629669255798e-05
"Nvec_vc1.1_XM_001624997.3"	34.489536409923	1.04478361352279	0.387924382562144	2.69326616342663	0.00707557588042185	0.0320479405841931
"Nvec_vc1.1_XM_048726220.1"	12.9450943301006	2.43817893391169	0.639911122984046	3.8101837057339	0.000138863567986547	0.00135146466530198
"Nvec_vc1.1_XM_048726227.1"	689.746319135366	2.08278416014447	0.19259100929332	10.8145451222614	2.93746280058153e-27	1.23583256395894e-24
"Nvec_NVE16165"	39.0307095006174	2.28061687718009	0.379250660270772	6.01348162598268	1.81580520491243e-09	6.76195959444081e-08
"Nvec_vc1.1_XM_048726226.1"	1317.84198708321	2.00234710830783	0.172153960688252	11.6311416844706	2.86243292933706e-31	1.75622187018701e-28
"Nvec_vc1.1_XM_001629684.3"	74.7748864705718	1.40879973266147	0.257470311620592	5.47169778058712	4.45744510146659e-08	1.17627023510924e-06
"Nvec_vc1.1_XM_032380887.2"	68.0546162991651	1.25068563233115	0.333128460772688	3.7543643957355	0.000173781894871005	0.00163824481560534
"Nvec_vc1.1_XM_048726299.1"	208.022219937501	1.08395701996109	0.206693435572499	5.24427404749817	1.56898850207309e-07	3.57084322921581e-06
"Nvec_vc1.1_XM_048726696.1"	1441.7452446752	1.00854299871009	0.166368149844538	6.06211585362054	1.34342386005555e-09	5.15154071336406e-08
"Nvec_vc1.1_XM_032382639.2"	79.9609179290783	1.45774068316718	0.252798006073848	5.76642476658356	8.09708299841994e-09	2.55857397321317e-07
"Nvec_vc1.1_XM_048726130.1"	47.7216054286251	1.30255274235605	0.305273091784708	4.26684426963732	1.98257450870485e-05	0.000254519700441839
"Nvec_vc1.1_XM_032370736.2"	12.9430321099852	2.28360666031421	0.663606042225339	3.44120836009323	0.000579122392920221	0.00438887145432334
"Nvec_vc1.1_XM_048726919.1"	154.637750174248	1.42778598113241	0.238492129936686	5.98672158075596	2.14112831626518e-09	7.84281454154349e-08
"Nvec_vc1.1_XM_032371233.2"	11.2875764516969	2.29527771472134	0.743494745774214	3.08714718936073	0.00202087504974478	0.0120086299868813
"Nvec_vc1.1_XM_001639532.3"	118.385583892128	1.57238368185085	0.212633884961743	7.39479355387663	1.41628140225638e-13	1.31161909737265e-11
"Nvec_vc1.1_XM_032364472.2"	25.2790951238967	1.84140849881148	0.467733142433213	3.93687838589374	8.25484143192605e-05	0.000871344373369972
"Nvec_vc1.1_XM_048725869.1"	1442.75977360013	1.01082969672339	0.142605978371339	7.08827012911926	1.35798709860481e-12	1.00484221240984e-10
"Nvec_vc1.1_XM_048727075.1"	18.2211805080348	1.69497132459987	0.51778804244709	3.27348487344233	0.00106230076344152	0.00716882618775266
"Nvec_vc1.1_XM_048727073.1"	12052.8713753162	1.7954112572389	0.10988683199354	16.3387298065382	5.2331768236583e-60	1.92646321820921e-56
"Nvec_vc1.1_XM_048727076.1"	23.0739536621637	1.45973462928121	0.473596152218635	3.08223498531998	0.00205452581053409	0.0121742022374706
"Nvec_vc1.1_XM_001627225.3"	150.195790479832	1.09557291213163	0.186750846478209	5.86649502688853	4.45103610882732e-09	1.49638143156352e-07
"Nvec_vc1.1_XM_032374977.2"	6.62783356651166	2.79102227011542	0.953904493589275	2.92589277948947	0.00343469291892602	0.0183008059252997
"Nvec_vc1.1_XM_001642077.3"	61.8359389644696	1.03560199560583	0.275935784921431	3.75305434161324	0.000174692966554014	0.00164472757832983
"Nvec_vc1.1_XM_048727110.1"	15.1382268177333	1.45066014895117	0.528428954326255	2.74523213967478	0.0060468107809584	0.0283732770170513
"Nvec_vc1.1_XM_048726942.1"	33.770308755492	2.2943571479229	0.395612440538279	5.79950707515958	6.65101324726612e-09	2.15244329815371e-07
"Nvec_vc1.1_XM_048726145.1"	49951.5587853604	1.06898756414614	0.142720818424145	7.49006049677542	6.88418750429647e-14	6.71322258283216e-12
"Nvec_vc1.1_XM_032383567.2"	729.427315490453	1.18033098525107	0.126575421451327	9.32511993021449	1.10858148584957e-20	2.63288102889274e-18
"Nvec_vc1.1_XM_032383571.2"	40.6451967038689	1.06360432102128	0.328550210857366	3.23726567773542	0.0012068100226064	0.00792961962645213
"Nvec_vc1.1_XM_048726365.1"	26.9574456323019	1.41076442285545	0.404405163528697	3.48849260614186	0.000485752255916776	0.00379051508657898
"Nvec_vc1.1_XM_032369875.2"	174.093576705238	1.0758276663182	0.23385341444025	4.60043599916338	4.21607546087597e-06	6.61851931358195e-05
"Nvec_vc1.1_XM_048727193.1"	26.4830688850202	1.17386634545433	0.427923919933388	2.74316599464001	0.00608499168119844	0.0285173464371887
"Nvec_vc1.1_XM_032370839.2"	80.6154251034997	1.44782452632979	0.261911424315479	5.52791666157276	3.24055912791225e-08	8.88589071853034e-07
"Nvec_vc1.1_XM_032371889.2"	23.8623312963124	1.53379564678597	0.467372975622484	3.28173798397981	0.00103169423291644	0.00698468854238831
"Nvec_vc1.1_XM_032371890.2"	13.8484904049979	2.73900575420925	0.676140746638417	4.05094023371143	5.10122371410549e-05	0.000579148181882832
"Nvec_vc1.1_XM_001637690.3"	40.3338919165891	1.3783888270051	0.336664989267938	4.09424463768073	4.23546928794396e-05	0.000497728707742217
"Nvec_vc1.1_XM_032370871.2"	74.9391356142533	1.07403535276863	0.258979563614471	4.14718187712869	3.36592675064486e-05	0.000408264179598399
"Nvec_vc1.1_XM_048727428.1"	124.890110763962	1.12114442708798	0.207533221791694	5.40224074684917	6.58135377565066e-08	1.67086955769752e-06
"Nvec_vc1.1_XM_001631541.3"	41.0649793137312	1.22867487659195	0.364191723339513	3.37370345851197	0.000741642159962723	0.00535327490463289
"Nvec_vc1.1_XM_048727720.1"	1977.78295565272	1.517438059364	0.116730096957097	12.9995442385499	1.2307456366119e-38	1.64752086355548e-35
"Nvec_vc1.1_XM_001625447.3"	129.197921029295	1.35587588080359	0.211088907697035	6.42324552055388	1.33399069765712e-10	6.61380909865356e-09
"Nvec_vc1.1_XM_032370334.2"	18.0587648826837	1.50914250451271	0.514544246773968	2.93296934903958	0.00335737035381185	0.0179771921672289
"Nvec_vc1.1_XM_001626460.3"	22.9053536435131	1.21402262426272	0.447661989012471	2.71191804097734	0.00668951306853409	0.0307533811845659
"Nvec_vc1.1_XM_001626665.3"	45.0202649478309	1.29772658823437	0.327852406818885	3.95826463751195	7.54962845314294e-05	0.000805567238931375
"Nvec_vc1.1_XM_048727453.1"	303.49078572909	1.48647964041874	0.150531068057017	9.87490263375865	5.34848774268938e-23	1.71209743502394e-20
"Nvec_vc1.1_XM_032362159.2"	228.229643711169	1.05274064921164	0.222827893189202	4.72445632431555	2.30731795185772e-06	3.88288649612628e-05
"Nvec_vc1.1_XM_032383741.2"	4223.42157422683	1.07908029416976	0.107822311924275	10.0079498845063	1.40636616806716e-23	4.93065281542592e-21
"Nvec_vc1.1_XM_001634286.3"	12384.757974873	1.32837222907925	0.103382101684637	12.8491509403764	8.69594373457676e-38	9.84982857628021e-35
"Nvec_vc1.1_XM_032383713.2"	30.2295108144286	1.08484795328579	0.39790223025574	2.7264183781743	0.0064025785679274	0.0296471601926827
"Nvec_vc1.1_XM_048728088.1"	223.564324537832	1.39382854421999	0.203214559010451	6.85890101086857	6.93923000518329e-12	4.50132871481603e-10
"Nvec_vc1.1_XM_001634346.3"	521.399477957472	1.11707542031614	0.159155475671397	7.01876838106738	2.23832475066886e-12	1.61460122905688e-10
"Nvec_vc1.1_XM_001628209.3"	366.691485903083	1.37934386309983	0.219140768157646	6.29432795502276	3.08734481489268e-10	1.3859792621563e-08
"Nvec_vc1.1_XM_048727579.1"	54.8619378312061	1.85506708821735	0.320316727367727	5.7913525261755	6.9821850932704e-09	2.24481824232329e-07
"Nvec_vc1.1_XM_048727287.1"	33.188666459983	1.30335042282474	0.393079213831801	3.31574496173295	0.000913991987091272	0.00636036484400708
"Nvec_vc1.1_XM_048727438.1"	1468.32206095685	1.83896812683116	0.147582192371414	12.4606370001816	1.22389095493988e-35	1.06010554773469e-32
"Nvec_vc1.1_XM_001634114.3"	177.544511638022	1.46878929480239	0.213710536016137	6.87279776740387	6.29547865003349e-12	4.13843406793496e-10
"Nvec_vc1.1_XM_032383563.2"	125.352238849399	1.28382049190767	0.260709431772417	4.9243346632291	8.46478631090343e-07	1.61483103589625e-05
"Nvec_vc1.1_XM_048728075.1"	6.2162209216141	2.30865774401745	0.902153535493056	2.55905192762526	0.0104958062159884	0.0432309780504697
"Nvec_vc1.1_XM_048727927.1"	24.1087136467493	1.23148615010112	0.430924291858893	2.85777843896619	0.00426618158598655	0.0216843368497245
"Nvec_vc1.1_XM_048727983.1"	147.238663861036	1.65412085854683	0.207480571760052	7.97241324580403	1.55605465314872e-15	2.04579506853704e-13
"Nvec_vc1.1_XM_048727991.1"	9.47102668921331	2.20332080366238	0.717344237768499	3.07149718037246	0.00212988175735206	0.0125199636235565
"Nvec_vc1.1_XM_001628635.3"	32.7140473098125	1.98299052664855	0.441995057547152	4.48645407406394	7.24183184543235e-06	0.000107387687738158
"Nvec_vc1.1_XM_032380820.2"	45.0830152298598	1.45604464615562	0.355647509904556	4.09406675319158	4.23872189819178e-05	0.000497728707742217
"Nvec_vc1.1_XM_032380819.2"	20.3785472701221	1.92372925774528	0.486469399420678	3.95447125767046	7.67040916827764e-05	0.000815500180526268
"Nvec_vc1.1_XM_032373923.2"	16.7609349432686	1.72142945964988	0.515915488832714	3.3366500849678	0.000847946318943944	0.00597131016090367
"Nvec_vc1.1_XM_032373913.2"	29.7703127223402	1.48090090011479	0.403263898423347	3.67228731831616	0.000240389192428993	0.00213365332038392
