"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Nvec_vc1.1_XM_048729384.1"	16.0925186510836	2.08426159128347	0.460369330081089	4.52736847373467	5.97227496854697e-06	3.34827797918156e-05
"Nvec_vc1.1_XM_032378799.2"	73.990170127495	1.5764888279572	0.387961816914121	4.06351542658686	4.83391259950963e-05	0.000233524142156333
"Nvec_vc1.1_XM_032378771.2"	789.318847216476	2.40704331946069	0.145391099211847	16.5556442760875	1.45772613972486e-61	4.00965796308069e-59
"Nvec_vc1.1_XM_048730846.1"	23.3501489297421	1.28717673948735	0.336055023037775	3.83025591420087	0.000128010057065371	0.00057340688157221
"Nvec_vc1.1_XM_001625689.3"	164.460087052137	2.02211334535277	0.228628356618248	8.84454306221164	9.19036053777218e-19	2.14856715679869e-17
"Nvec_vc1.1_XM_032373207.2"	1235.10748337543	2.724317322072	0.129075355097782	21.106409662853	6.94525955856656e-99	5.09434788620858e-96
"Nvec_vc1.1_XM_048729371.1"	14.695248026829	1.18144133556452	0.419502946487213	2.81628852778638	0.00485820146000604	0.0150464071959793
"Nvec_vc1.1_XM_032387196.2"	41.6582872610394	1.57955087747268	0.311757017263339	5.0666088973338	4.04965121824396e-07	2.73456310111111e-06
"Nvec_vc1.1_XM_048728346.1"	260.051881736167	2.5563560626006	0.1516389566393	16.8581749654301	9.13669818942798e-64	2.82179710397702e-61
"Nvec_vc1.1_XM_048725929.1"	42.1389227410005	2.05734088210339	0.29960622012264	6.86681632063993	6.56505096572045e-12	8.1330863617553e-11
"Nvec_vc1.1_XM_001637090.3"	457.427918393767	2.20830924659802	0.174408130847026	12.6617333485154	9.63482295908203e-37	7.37440971181218e-35
"Nvec_vc1.1_XM_048731204.1"	59.2917835776856	1.25008898212089	0.247627762845676	5.04825859489738	4.45855387084448e-07	2.98775722658341e-06
"Nvec_vc1.1_XM_001637122.3"	106.227248224525	2.29593663773436	0.445708776672387	5.15120356138278	2.58820074457127e-07	1.80260364120634e-06
"Nvec_vc1.1_XM_032387186.2"	429.015322530806	2.39481179486403	0.189675239517273	12.6258535429236	1.52083418048762e-36	1.14904570443365e-34
"Nvec_NVE1107"	12.9914237931379	2.3861641425102	0.532600792653893	4.48021139927374	7.45691457630911e-06	4.10608458559104e-05
"Nvec_vc1.1_XM_048727895.1"	21.7855787371029	1.06130127178269	0.410604077336816	2.58473144900632	0.00974548710347883	0.027497925143395
"Nvec_vc1.1_XM_001631044.3"	25.5643095377874	2.44532594972057	0.47359172598963	5.1633629042204	2.42552244247701e-07	1.69844459337173e-06
"Nvec_v1g111867"	31.132764876293	1.00321047576421	0.301220719511868	3.33048296740649	0.000866954673928835	0.00326247757157828
"Nvec_vc1.1_XM_032379868.2"	1457.7543305399	2.69043801555869	0.165169172713538	16.2889840238219	1.1817611288918e-59	2.93010181873399e-57
"Nvec_vc1.1_XM_032374848.2"	217.53781585129	2.52598630961973	0.273091993258527	9.24958025857779	2.25375964127367e-20	6.02966333206408e-19
"Nvec_vc1.1_XM_032374837.2"	114.948723941162	1.66437646345501	0.187414012221831	8.88074719559915	6.64127326486371e-19	1.56930167187464e-17
"Nvec_vc1.1_XM_032374835.2"	68.0807175126298	1.26077858724257	0.195828946328452	6.43816254379444	1.20928462185026e-10	1.28629888115117e-09
"Nvec_vc1.1_XM_032374857.2"	76.5471632992025	2.34711673756563	0.267142524629911	8.78600941881952	1.54966615117307e-18	3.58009487208015e-17
"Nvec_vc1.1_XM_001638954.3"	121.248640031513	1.70935956744597	0.274107581016571	6.23609008224631	4.48642811745471e-10	4.46209494800411e-09
"Nvec_vc1.1_XM_048723486.1"	23.4863924068834	1.17182943016105	0.407239529067906	2.87749431604331	0.00400847131550758	0.0127650378144348
"Nvec_vc1.1_XM_001638923.3"	27.557948859054	1.06188492352767	0.333689348283942	3.18225597846803	0.00146132600213909	0.00522550943360887
"Nvec_vc1.1_XM_001638988.3"	9.66954318225613	1.56895825109598	0.618737217760546	2.5357424865675	0.0112209213136803	0.0310977800387323
"Nvec_vc1.1_XM_048730834.1"	286.167577777815	2.76867535167035	0.242688913932745	11.4083305529053	3.79951503296074e-30	1.98476743739587e-28
"Nvec_vc1.1_XM_048731297.1"	555.511747070086	1.00766297155128	0.231947626405386	4.34435560806359	1.39685084109433e-05	7.35571708244826e-05
"Nvec_vc1.1_XM_032363845.2"	553.159770130989	3.0093506179776	0.507505755565682	5.92968766358773	3.03511452041764e-09	2.74705172326129e-08
"Nvec_vc1.1_XM_048725834.1"	630.714863304925	2.51864056667532	0.267213039448536	9.42559005306477	4.27694003641822e-21	1.21633687239267e-19
"Nvec_vc1.1_XM_001638898.3"	1831.26948730407	4.13111029271586	0.178074202750956	23.1988139151934	4.68047911987835e-119	5.49301029508923e-116
"Nvec_vc1.1_XM_001638971.3"	1458.76114858414	5.04191051103898	0.183439470599975	27.4854179122324	2.62284657703514e-166	9.23451822842532e-163
"Nvec_vc1.1_XM_048729665.1"	22.7161547838275	1.48879818631368	0.364780762391317	4.08135060783874	4.47747531644997e-05	0.000217019480921765
"Nvec_vc1.1_XM_048729646.1"	17.4985125009598	1.79917079717974	0.495100546207636	3.63395033788792	0.000279114609303167	0.00117128333305672
"Nvec_vc1.1_XM_048729683.1"	7.24698223015375	2.0004801701816	0.763033770035605	2.62174526048599	0.00874807920946706	0.0250816264500746
"Nvec_vc1.1_XM_048733319.1"	27.2047706139007	1.34122515472121	0.445401032783488	3.01127535861191	0.00260152818078328	0.00871168006363112
"Nvec_NVE6152"	20.0255388120806	1.88955039477137	0.447333137734833	4.22403402604939	2.39967795825156e-05	0.000121810642379067
